"","City","Date","Count"
"6224","RISARALDA",2020-06-19,25
"6225","RISARALDA",2020-07-19,50
"6226","RISARALDA",2020-08-19,244
"6227","RISARALDA",2020-09-19,143
"6228","RISARALDA",2020-10-02,226
"6229","RISARALDA",2020-11-02,153
"6230","RISARALDA",2020-04-02,3
"6231","RISARALDA",2020-05-02,4
"6232","RISARALDA",2020-06-02,5
"6233","RISARALDA",2020-07-02,22
"6234","RISARALDA",2020-08-02,110
"6235","RISARALDA",2020-09-02,224
"6236","RISARALDA",2020-10-20,288
"6237","RISARALDA",2020-11-20,132
"6238","RISARALDA",2020-03-20,2
"6239","RISARALDA",2020-04-20,7
"6240","RISARALDA",2020-05-20,3
"6241","RISARALDA",2020-06-20,19
"6242","RISARALDA",2020-07-20,99
"6243","RISARALDA",2020-08-20,183
"6244","RISARALDA",2020-09-20,154
"6245","RISARALDA",2020-10-21,252
"6246","RISARALDA",2020-11-21,104
"6247","RISARALDA",2020-03-21,3
"6248","RISARALDA",2020-04-21,1
"6249","RISARALDA",2020-05-21,1
"6250","RISARALDA",2020-06-21,9
"6251","RISARALDA",2020-07-21,67
"6252","RISARALDA",2020-08-21,242
"6253","RISARALDA",2020-09-21,163
"6254","RISARALDA",2020-10-22,172
"6255","RISARALDA",2020-11-22,83
"6256","RISARALDA",2020-03-22,3
"6257","RISARALDA",2020-04-22,2
"6258","RISARALDA",2020-05-22,2
"6259","RISARALDA",2020-06-22,18
"6260","RISARALDA",2020-07-22,87
"6261","RISARALDA",2020-08-22,170
"6262","RISARALDA",2020-09-22,187
"6263","RISARALDA",2020-10-23,248
"6264","RISARALDA",2020-11-23,87
"6265","RISARALDA",2020-03-23,2
"6266","RISARALDA",2020-06-23,15
"6267","RISARALDA",2020-07-23,111
"6268","RISARALDA",2020-08-23,120
"6269","RISARALDA",2020-09-23,224
"6270","RISARALDA",2020-10-24,177
"6271","RISARALDA",2020-11-24,73
"6272","RISARALDA",2020-03-24,4
"6273","RISARALDA",2020-05-24,3
"6274","RISARALDA",2020-06-24,17
"6275","RISARALDA",2020-07-24,139
"6276","RISARALDA",2020-08-24,133
"6277","RISARALDA",2020-09-24,179
"6278","RISARALDA",2020-10-25,136
"6279","RISARALDA",2020-11-25,74
"6280","RISARALDA",2020-03-25,1
"6281","RISARALDA",2020-04-25,1
"6282","RISARALDA",2020-05-25,1
"6283","RISARALDA",2020-06-25,19
"6284","RISARALDA",2020-07-25,174
"6285","RISARALDA",2020-08-25,134
"6286","RISARALDA",2020-09-25,201
"6287","RISARALDA",2020-10-26,169
"6288","RISARALDA",2020-11-26,37
"6289","RISARALDA",2020-03-26,1
"6290","RISARALDA",2020-04-26,2
"6291","RISARALDA",2020-05-26,4
"6292","RISARALDA",2020-06-26,26
"6293","RISARALDA",2020-07-26,91
"6294","RISARALDA",2020-08-26,181
"6295","RISARALDA",2020-09-26,136
"6296","RISARALDA",2020-10-27,202
"6297","RISARALDA",2020-11-27,21
"6298","RISARALDA",2020-03-27,4
"6299","RISARALDA",2020-04-27,3
"6300","RISARALDA",2020-05-27,2
"6301","RISARALDA",2020-06-27,15
"6302","RISARALDA",2020-07-27,132
"6303","RISARALDA",2020-08-27,148
"6304","RISARALDA",2020-09-27,115
"6305","RISARALDA",2020-10-28,232
"6306","RISARALDA",2020-11-28,3
"6307","RISARALDA",2020-05-28,4
"6308","RISARALDA",2020-06-28,15
"6309","RISARALDA",2020-07-28,111
"6310","RISARALDA",2020-08-28,210
"6311","RISARALDA",2020-09-28,176
"6312","RISARALDA",2020-10-29,189
"6313","RISARALDA",2020-04-29,1
"6314","RISARALDA",2020-05-29,7
"6315","RISARALDA",2020-06-29,17
"6316","RISARALDA",2020-07-29,172
"6317","RISARALDA",2020-08-29,155
"6318","RISARALDA",2020-09-29,215
"6319","RISARALDA",2020-10-03,177
"6320","RISARALDA",2020-11-03,176
"6321","RISARALDA",2020-04-03,2
"6322","RISARALDA",2020-06-03,8
"6323","RISARALDA",2020-07-03,25
"6324","RISARALDA",2020-08-03,181
"6325","RISARALDA",2020-09-03,184
"6326","RISARALDA",2020-10-30,215
"6327","RISARALDA",2020-03-30,2
"6328","RISARALDA",2020-04-30,2
"6329","RISARALDA",2020-05-30,4
"6330","RISARALDA",2020-06-30,25
"6331","RISARALDA",2020-07-30,96
"6332","RISARALDA",2020-08-30,86
"6333","RISARALDA",2020-09-30,192
"6334","RISARALDA",2020-10-31,172
"6335","RISARALDA",2020-05-31,1
"6336","RISARALDA",2020-07-31,145
"6337","RISARALDA",2020-08-31,138
"6338","RISARALDA",2020-10-04,120
"6339","RISARALDA",2020-11-04,165
"6340","RISARALDA",2020-03-04,1
"6341","RISARALDA",2020-04-04,2
"6342","RISARALDA",2020-06-04,7
"6343","RISARALDA",2020-07-04,31
"6344","RISARALDA",2020-08-04,128
"6345","RISARALDA",2020-09-04,248
"6346","RISARALDA",2020-10-05,177
"6347","RISARALDA",2020-11-05,206
"6348","RISARALDA",2020-04-05,2
"6349","RISARALDA",2020-06-05,8
"6350","RISARALDA",2020-07-05,25
"6351","RISARALDA",2020-08-05,147
"6352","RISARALDA",2020-09-05,168
"6353","RISARALDA",2020-10-06,175
"6354","RISARALDA",2020-11-06,231
"6355","RISARALDA",2020-04-06,1
"6356","RISARALDA",2020-05-06,1
"6357","RISARALDA",2020-06-06,4
"6358","RISARALDA",2020-07-06,47
"6359","RISARALDA",2020-08-06,156
"6360","RISARALDA",2020-09-06,126
"6361","RISARALDA",2020-10-07,230
"6362","RISARALDA",2020-11-07,159
"6363","RISARALDA",2020-04-07,4
"6364","RISARALDA",2020-06-07,1
"6365","RISARALDA",2020-07-07,21
"6366","RISARALDA",2020-08-07,129
"6367","RISARALDA",2020-09-07,219
"6368","RISARALDA",2020-10-08,183
"6369","RISARALDA",2020-11-08,85
"6370","RISARALDA",2020-04-08,8
"6371","RISARALDA",2020-05-08,4
"6372","RISARALDA",2020-06-08,10
"6373","RISARALDA",2020-07-08,44
"6374","RISARALDA",2020-08-08,96
"6375","RISARALDA",2020-09-08,189
"6376","RISARALDA",2020-10-09,178
"6377","RISARALDA",2020-11-09,206
"6378","RISARALDA",2020-03-09,1
"6379","RISARALDA",2020-04-09,4
"6380","RISARALDA",2020-05-09,13
"6381","RISARALDA",2020-06-09,8
"6382","RISARALDA",2020-07-09,39
"6383","RISARALDA",2020-08-09,128
"6384","RISARALDA",2020-09-09,162
"6385","SAN ANDRES",2020-10-01,12
"6386","SAN ANDRES",2020-11-01,8
"6387","SAN ANDRES",2020-04-01,2
"6388","SAN ANDRES",2020-07-01,1
"6389","SAN ANDRES",2020-08-01,8
"6390","SAN ANDRES",2020-09-01,22
"6391","SAN ANDRES",2020-10-10,3
"6392","SAN ANDRES",2020-11-10,4
"6393","SAN ANDRES",2020-06-10,1
"6394","SAN ANDRES",2020-07-10,1
"6395","SAN ANDRES",2020-08-10,14
"6396","SAN ANDRES",2020-09-10,28
"6397","SAN ANDRES",2020-11-11,7
"6398","SAN ANDRES",2020-06-11,1
"6399","SAN ANDRES",2020-08-11,6
"6400","SAN ANDRES",2020-09-11,30
"6401","SAN ANDRES",2020-10-12,7
"6402","SAN ANDRES",2020-11-12,4
"6403","SAN ANDRES",2020-06-12,2
"6404","SAN ANDRES",2020-08-12,6
"6405","SAN ANDRES",2020-09-12,53
"6406","SAN ANDRES",2020-10-13,14
"6407","SAN ANDRES",2020-11-13,12
"6408","SAN ANDRES",2020-07-13,1
"6409","SAN ANDRES",2020-08-13,6
"6410","SAN ANDRES",2020-09-13,20
"6411","SAN ANDRES",2020-10-14,7
"6412","SAN ANDRES",2020-11-14,2
"6413","SAN ANDRES",2020-07-14,1
"6414","SAN ANDRES",2020-08-14,4
"6415","SAN ANDRES",2020-09-14,73
"6416","SAN ANDRES",2020-10-15,8
"6417","SAN ANDRES",2020-11-15,2
"6418","SAN ANDRES",2020-08-15,4
"6419","SAN ANDRES",2020-09-15,48
"6420","SAN ANDRES",2020-10-16,11
"6421","SAN ANDRES",2020-11-16,3
"6422","SAN ANDRES",2020-07-16,1
"6423","SAN ANDRES",2020-08-16,5
"6424","SAN ANDRES",2020-09-16,19
"6425","SAN ANDRES",2020-10-17,4
"6426","SAN ANDRES",2020-11-17,5
"6427","SAN ANDRES",2020-07-17,3
"6428","SAN ANDRES",2020-08-17,15
"6429","SAN ANDRES",2020-09-17,81
"6430","SAN ANDRES",2020-10-18,11
"6431","SAN ANDRES",2020-11-18,6
"6432","SAN ANDRES",2020-07-18,1
"6433","SAN ANDRES",2020-08-18,12
"6434","SAN ANDRES",2020-09-18,97
"6435","SAN ANDRES",2020-10-19,12
"6436","SAN ANDRES",2020-11-19,8
"6437","SAN ANDRES",2020-07-19,1
"6438","SAN ANDRES",2020-08-19,13
"6439","SAN ANDRES",2020-09-19,48
"6440","SAN ANDRES",2020-10-02,10
"6441","SAN ANDRES",2020-11-02,2
"6442","SAN ANDRES",2020-08-02,2
"6443","SAN ANDRES",2020-09-02,44
"6444","SAN ANDRES",2020-10-20,13
"6445","SAN ANDRES",2020-11-20,8
"6446","SAN ANDRES",2020-07-20,1
"6447","SAN ANDRES",2020-08-20,23
"6448","SAN ANDRES",2020-09-20,11
"6449","SAN ANDRES",2020-10-21,8
"6450","SAN ANDRES",2020-11-21,5
"6451","SAN ANDRES",2020-07-21,1
"6452","SAN ANDRES",2020-08-21,21
"6453","SAN ANDRES",2020-09-21,63
"6454","SAN ANDRES",2020-10-22,3
"6455","SAN ANDRES",2020-11-22,4
"6456","SAN ANDRES",2020-08-22,11
"6457","SAN ANDRES",2020-09-22,29
"6458","SAN ANDRES",2020-10-23,8
"6459","SAN ANDRES",2020-11-23,25
"6460","SAN ANDRES",2020-03-23,1
"6461","SAN ANDRES",2020-07-23,1
"6462","SAN ANDRES",2020-08-23,23
"6463","SAN ANDRES",2020-09-23,40
"6464","SAN ANDRES",2020-10-24,10
"6465","SAN ANDRES",2020-11-24,6
"6466","SAN ANDRES",2020-07-24,4
"6467","SAN ANDRES",2020-08-24,20
"6468","SAN ANDRES",2020-09-24,43
"6469","SAN ANDRES",2020-10-25,4
"6470","SAN ANDRES",2020-11-25,13
"6471","SAN ANDRES",2020-07-25,1
"6472","SAN ANDRES",2020-08-25,20
"6473","SAN ANDRES",2020-09-25,31
"6474","SAN ANDRES",2020-10-26,2
"6475","SAN ANDRES",2020-11-26,9
"6476","SAN ANDRES",2020-03-26,1
"6477","SAN ANDRES",2020-07-26,1
"6478","SAN ANDRES",2020-08-26,17
"6479","SAN ANDRES",2020-09-26,5
"6480","SAN ANDRES",2020-10-27,7
"6481","SAN ANDRES",2020-11-27,9
"6482","SAN ANDRES",2020-07-27,2
"6483","SAN ANDRES",2020-08-27,25
"6484","SAN ANDRES",2020-09-27,6
"6485","SAN ANDRES",2020-10-28,6
"6486","SAN ANDRES",2020-11-28,5
"6487","SAN ANDRES",2020-03-28,1
"6488","SAN ANDRES",2020-07-28,3
"6489","SAN ANDRES",2020-08-28,28
"6490","SAN ANDRES",2020-09-28,11
"6491","SAN ANDRES",2020-10-29,9
"6492","SAN ANDRES",2020-07-29,4
"6493","SAN ANDRES",2020-08-29,16
"6494","SAN ANDRES",2020-09-29,8
"6495","SAN ANDRES",2020-10-03,7
"6496","SAN ANDRES",2020-11-03,2
"6497","SAN ANDRES",2020-06-03,1
"6498","SAN ANDRES",2020-07-03,1
"6499","SAN ANDRES",2020-08-03,5
"6500","SAN ANDRES",2020-09-03,24
"6501","SAN ANDRES",2020-10-30,11
"6502","SAN ANDRES",2020-11-30,1
"6503","SAN ANDRES",2020-06-30,1
"6504","SAN ANDRES",2020-07-30,1
"6505","SAN ANDRES",2020-08-30,18
"6506","SAN ANDRES",2020-09-30,10
"6507","SAN ANDRES",2020-10-31,3
"6508","SAN ANDRES",2020-08-31,15
"6509","SAN ANDRES",2020-10-04,15
"6510","SAN ANDRES",2020-11-04,1
"6511","SAN ANDRES",2020-05-04,1
"6512","SAN ANDRES",2020-08-04,6
"6513","SAN ANDRES",2020-09-04,33
"6514","SAN ANDRES",2020-10-05,59
"6515","SAN ANDRES",2020-11-05,3
"6516","SAN ANDRES",2020-07-05,1
"6517","SAN ANDRES",2020-08-05,3
"6518","SAN ANDRES",2020-09-05,44
"6519","SAN ANDRES",2020-10-06,42
"6520","SAN ANDRES",2020-11-06,4
"6521","SAN ANDRES",2020-08-06,3
"6522","SAN ANDRES",2020-09-06,22
"6523","SAN ANDRES",2020-10-07,11
"6524","SAN ANDRES",2020-11-07,8
"6525","SAN ANDRES",2020-08-07,2
"6526","SAN ANDRES",2020-09-07,37
"6527","SAN ANDRES",2020-10-08,8
"6528","SAN ANDRES",2020-11-08,4
"6529","SAN ANDRES",2020-08-08,5
"6530","SAN ANDRES",2020-09-08,27
"6531","SAN ANDRES",2020-10-09,4
"6532","SAN ANDRES",2020-11-09,9
"6533","SAN ANDRES",2020-09-09,18
"6534","SANTANDER",2020-10-01,473
"6535","SANTANDER",2020-11-01,360
"6536","SANTANDER",2020-06-01,25
"6537","SANTANDER",2020-07-01,79
"6538","SANTANDER",2020-08-01,619
"6539","SANTANDER",2020-09-01,386
"6540","SANTANDER",2020-10-10,411
"6541","SANTANDER",2020-11-10,365
"6542","SANTANDER",2020-04-10,2
"6543","SANTANDER",2020-06-10,20
"6544","SANTANDER",2020-07-10,191
"6545","SANTANDER",2020-08-10,665
"6546","SANTANDER",2020-09-10,520
"6547","SANTANDER",2020-10-11,286
"6548","SANTANDER",2020-11-11,349
"6549","SANTANDER",2020-05-11,1
"6550","SANTANDER",2020-06-11,26
"6551","SANTANDER",2020-07-11,131
"6552","SANTANDER",2020-08-11,460
"6553","SANTANDER",2020-09-11,318
"6554","SANTANDER",2020-10-12,275
"6555","SANTANDER",2020-11-12,271
"6556","SANTANDER",2020-03-12,2
"6557","SANTANDER",2020-04-12,1
"6558","SANTANDER",2020-05-12,1
"6559","SANTANDER",2020-06-12,18
"6560","SANTANDER",2020-07-12,175
"6561","SANTANDER",2020-08-12,451
"6562","SANTANDER",2020-09-12,310
"6563","SANTANDER",2020-10-13,439
"6564","SANTANDER",2020-11-13,216
"6565","SANTANDER",2020-03-13,1
"6566","SANTANDER",2020-04-13,1
"6567","SANTANDER",2020-06-13,25
"6568","SANTANDER",2020-07-13,218
"6569","SANTANDER",2020-08-13,494
"6570","SANTANDER",2020-09-13,263
"6571","SANTANDER",2020-10-14,357
"6572","SANTANDER",2020-11-14,221
"6573","SANTANDER",2020-03-14,1
"6574","SANTANDER",2020-05-14,1
"6575","SANTANDER",2020-06-14,46
"6576","SANTANDER",2020-07-14,166
"6577","SANTANDER",2020-08-14,509
"6578","SANTANDER",2020-09-14,358
"6579","SANTANDER",2020-10-15,533
"6580","SANTANDER",2020-11-15,165
"6581","SANTANDER",2020-03-15,1
"6582","SANTANDER",2020-05-15,4
"6583","SANTANDER",2020-06-15,56
"6584","SANTANDER",2020-07-15,261
"6585","SANTANDER",2020-08-15,599
"6586","SANTANDER",2020-09-15,355
"6587","SANTANDER",2020-10-16,379
"6588","SANTANDER",2020-11-16,167
"6589","SANTANDER",2020-05-16,3
"6590","SANTANDER",2020-06-16,19
"6591","SANTANDER",2020-07-16,268
"6592","SANTANDER",2020-08-16,510
"6593","SANTANDER",2020-09-16,412
"6594","SANTANDER",2020-10-17,321
"6595","SANTANDER",2020-11-17,225
"6596","SANTANDER",2020-03-17,3
"6597","SANTANDER",2020-04-17,1
"6598","SANTANDER",2020-05-17,2
"6599","SANTANDER",2020-06-17,26
"6600","SANTANDER",2020-07-17,236
"6601","SANTANDER",2020-08-17,471
"6602","SANTANDER",2020-09-17,396
"6603","SANTANDER",2020-10-18,374
"6604","SANTANDER",2020-11-18,286
"6605","SANTANDER",2020-05-18,1
"6606","SANTANDER",2020-06-18,31
"6607","SANTANDER",2020-07-18,252
"6608","SANTANDER",2020-08-18,490
"6609","SANTANDER",2020-09-18,320
"6610","SANTANDER",2020-10-19,458
"6611","SANTANDER",2020-11-19,230
"6612","SANTANDER",2020-06-19,19
"6613","SANTANDER",2020-07-19,152
"6614","SANTANDER",2020-08-19,661
"6615","SANTANDER",2020-09-19,279
"6616","SANTANDER",2020-10-02,315
"6617","SANTANDER",2020-11-02,318
"6618","SANTANDER",2020-05-02,1
"6619","SANTANDER",2020-06-02,11
"6620","SANTANDER",2020-07-02,75
"6621","SANTANDER",2020-08-02,413
"6622","SANTANDER",2020-09-02,326
"6623","SANTANDER",2020-10-20,806
"6624","SANTANDER",2020-11-20,236
"6625","SANTANDER",2020-03-20,1
"6626","SANTANDER",2020-04-20,1
"6627","SANTANDER",2020-05-20,3
"6628","SANTANDER",2020-06-20,36
"6629","SANTANDER",2020-07-20,296
"6630","SANTANDER",2020-08-20,622
"6631","SANTANDER",2020-09-20,268
"6632","SANTANDER",2020-10-21,445
"6633","SANTANDER",2020-11-21,156
"6634","SANTANDER",2020-03-21,1
"6635","SANTANDER",2020-05-21,3
"6636","SANTANDER",2020-06-21,33
"6637","SANTANDER",2020-07-21,282
"6638","SANTANDER",2020-08-21,443
"6639","SANTANDER",2020-09-21,392
"6640","SANTANDER",2020-10-22,345
"6641","SANTANDER",2020-11-22,91
"6642","SANTANDER",2020-03-22,4
"6643","SANTANDER",2020-05-22,6
"6644","SANTANDER",2020-06-22,37
"6645","SANTANDER",2020-07-22,333
"6646","SANTANDER",2020-08-22,376
"6647","SANTANDER",2020-09-22,395
"6648","SANTANDER",2020-10-23,313
"6649","SANTANDER",2020-11-23,192
"6650","SANTANDER",2020-03-23,1
"6651","SANTANDER",2020-05-23,8
"6652","SANTANDER",2020-06-23,51
"6653","SANTANDER",2020-07-23,420
"6654","SANTANDER",2020-08-23,480
"6655","SANTANDER",2020-09-23,319
"6656","SANTANDER",2020-10-24,353
"6657","SANTANDER",2020-11-24,92
"6658","SANTANDER",2020-03-24,5
"6659","SANTANDER",2020-05-24,19
"6660","SANTANDER",2020-06-24,45
"6661","SANTANDER",2020-07-24,584
"6662","SANTANDER",2020-08-24,463
"6663","SANTANDER",2020-09-24,309
"6664","SANTANDER",2020-10-25,359
"6665","SANTANDER",2020-11-25,105
"6666","SANTANDER",2020-03-25,3
"6667","SANTANDER",2020-04-25,1
"6668","SANTANDER",2020-05-25,8
"6669","SANTANDER",2020-06-25,61
"6670","SANTANDER",2020-07-25,474
"6671","SANTANDER",2020-08-25,476
"6672","SANTANDER",2020-09-25,362
"6673","SANTANDER",2020-10-26,377
"6674","SANTANDER",2020-11-26,65
"6675","SANTANDER",2020-03-26,1
"6676","SANTANDER",2020-05-26,11
"6677","SANTANDER",2020-06-26,82
"6678","SANTANDER",2020-07-26,418
"6679","SANTANDER",2020-08-26,437
"6680","SANTANDER",2020-09-26,301
"6681","SANTANDER",2020-10-27,364
"6682","SANTANDER",2020-11-27,31
"6683","SANTANDER",2020-03-27,1
"6684","SANTANDER",2020-05-27,4
"6685","SANTANDER",2020-06-27,61
"6686","SANTANDER",2020-07-27,493
"6687","SANTANDER",2020-08-27,423
"6688","SANTANDER",2020-09-27,334
"6689","SANTANDER",2020-10-28,317
"6690","SANTANDER",2020-11-28,7
"6691","SANTANDER",2020-03-28,3
"6692","SANTANDER",2020-05-28,3
"6693","SANTANDER",2020-06-28,79
"6694","SANTANDER",2020-07-28,440
"6695","SANTANDER",2020-08-28,395
"6696","SANTANDER",2020-09-28,415
"6697","SANTANDER",2020-10-29,333
"6698","SANTANDER",2020-05-29,6
"6699","SANTANDER",2020-06-29,64
"6700","SANTANDER",2020-07-29,421
"6701","SANTANDER",2020-08-29,446
"6702","SANTANDER",2020-09-29,420
"6703","SANTANDER",2020-10-03,338
"6704","SANTANDER",2020-11-03,438
"6705","SANTANDER",2020-04-03,1
"6706","SANTANDER",2020-06-03,9
"6707","SANTANDER",2020-07-03,74
"6708","SANTANDER",2020-08-03,504
"6709","SANTANDER",2020-09-03,409
"6710","SANTANDER",2020-10-30,298
"6711","SANTANDER",2020-11-30,5
"6712","SANTANDER",2020-03-30,2
"6713","SANTANDER",2020-05-30,4
"6714","SANTANDER",2020-06-30,62
"6715","SANTANDER",2020-07-30,485
"6716","SANTANDER",2020-08-30,431
"6717","SANTANDER",2020-09-30,443
"6718","SANTANDER",2020-10-31,224
"6719","SANTANDER",2020-03-31,3
"6720","SANTANDER",2020-05-31,7
"6721","SANTANDER",2020-07-31,479
"6722","SANTANDER",2020-08-31,415
"6723","SANTANDER",2020-10-04,240
"6724","SANTANDER",2020-11-04,386
"6725","SANTANDER",2020-05-04,1
"6726","SANTANDER",2020-06-04,23
"6727","SANTANDER",2020-07-04,78
"6728","SANTANDER",2020-08-04,500
"6729","SANTANDER",2020-09-04,348
"6730","SANTANDER",2020-10-05,396
"6731","SANTANDER",2020-11-05,296
"6732","SANTANDER",2020-06-05,9
"6733","SANTANDER",2020-07-05,143
"6734","SANTANDER",2020-08-05,494
"6735","SANTANDER",2020-09-05,465
"6736","SANTANDER",2020-10-06,347
"6737","SANTANDER",2020-11-06,248
"6738","SANTANDER",2020-04-06,3
"6739","SANTANDER",2020-05-06,1
"6740","SANTANDER",2020-06-06,16
"6741","SANTANDER",2020-07-06,137
"6742","SANTANDER",2020-08-06,510
"6743","SANTANDER",2020-09-06,306
"6744","SANTANDER",2020-10-07,314
"6745","SANTANDER",2020-11-07,316
"6746","SANTANDER",2020-05-07,2
"6747","SANTANDER",2020-06-07,5
"6748","SANTANDER",2020-07-07,124
"6749","SANTANDER",2020-08-07,421
"6750","SANTANDER",2020-09-07,505
"6751","SANTANDER",2020-10-08,308
"6752","SANTANDER",2020-11-08,315
"6753","SANTANDER",2020-05-08,1
"6754","SANTANDER",2020-06-08,10
"6755","SANTANDER",2020-07-08,115
"6756","SANTANDER",2020-08-08,462
"6757","SANTANDER",2020-09-08,447
"6758","SANTANDER",2020-10-09,387
"6759","SANTANDER",2020-11-09,352
"6760","SANTANDER",2020-04-09,1
"6761","SANTANDER",2020-06-09,18
"6762","SANTANDER",2020-07-09,129
"6763","SANTANDER",2020-08-09,385
"6764","SANTANDER",2020-09-09,433
"6765","STA MARTA D.E.",2020-10-01,44
"6766","STA MARTA D.E.",2020-11-01,31
"6767","STA MARTA D.E.",2020-04-01,7
"6768","STA MARTA D.E.",2020-05-01,3
"6769","STA MARTA D.E.",2020-06-01,9
"6770","STA MARTA D.E.",2020-07-01,133
"6771","STA MARTA D.E.",2020-08-01,155
"6772","STA MARTA D.E.",2020-09-01,92
"6773","STA MARTA D.E.",2020-10-10,21
"6774","STA MARTA D.E.",2020-11-10,65
"6775","STA MARTA D.E.",2020-04-10,7
"6776","STA MARTA D.E.",2020-05-10,2
"6777","STA MARTA D.E.",2020-06-10,35
"6778","STA MARTA D.E.",2020-07-10,137
"6779","STA MARTA D.E.",2020-08-10,92
"6780","STA MARTA D.E.",2020-09-10,43
"6781","STA MARTA D.E.",2020-10-11,31
"6782","STA MARTA D.E.",2020-11-11,130
"6783","STA MARTA D.E.",2020-03-11,1
"6784","STA MARTA D.E.",2020-04-11,2
"6785","STA MARTA D.E.",2020-05-11,7
"6786","STA MARTA D.E.",2020-06-11,20
"6787","STA MARTA D.E.",2020-07-11,94
"6788","STA MARTA D.E.",2020-08-11,77
"6789","STA MARTA D.E.",2020-09-11,46
"6790","STA MARTA D.E.",2020-10-12,38
"6791","STA MARTA D.E.",2020-11-12,54
"6792","STA MARTA D.E.",2020-03-12,1
"6793","STA MARTA D.E.",2020-04-12,10
"6794","STA MARTA D.E.",2020-05-12,7
"6795","STA MARTA D.E.",2020-06-12,38
"6796","STA MARTA D.E.",2020-07-12,126
"6797","STA MARTA D.E.",2020-08-12,96
"6798","STA MARTA D.E.",2020-09-12,38
"6799","STA MARTA D.E.",2020-10-13,40
"6800","STA MARTA D.E.",2020-11-13,63
"6801","STA MARTA D.E.",2020-04-13,5
"6802","STA MARTA D.E.",2020-05-13,5
"6803","STA MARTA D.E.",2020-06-13,39
"6804","STA MARTA D.E.",2020-07-13,124
"6805","STA MARTA D.E.",2020-08-13,111
"6806","STA MARTA D.E.",2020-09-13,29
"6807","STA MARTA D.E.",2020-10-14,70
"6808","STA MARTA D.E.",2020-11-14,26
"6809","STA MARTA D.E.",2020-03-14,1
"6810","STA MARTA D.E.",2020-04-14,4
"6811","STA MARTA D.E.",2020-05-14,9
"6812","STA MARTA D.E.",2020-06-14,33
"6813","STA MARTA D.E.",2020-07-14,136
"6814","STA MARTA D.E.",2020-08-14,113
"6815","STA MARTA D.E.",2020-09-14,36
"6816","STA MARTA D.E.",2020-10-15,62
"6817","STA MARTA D.E.",2020-11-15,28
"6818","STA MARTA D.E.",2020-03-15,2
"6819","STA MARTA D.E.",2020-04-15,2
"6820","STA MARTA D.E.",2020-05-15,9
"6821","STA MARTA D.E.",2020-06-15,41
"6822","STA MARTA D.E.",2020-07-15,144
"6823","STA MARTA D.E.",2020-08-15,64
"6824","STA MARTA D.E.",2020-09-15,48
"6825","STA MARTA D.E.",2020-10-16,50
"6826","STA MARTA D.E.",2020-11-16,29
"6827","STA MARTA D.E.",2020-03-16,1
"6828","STA MARTA D.E.",2020-04-16,1
"6829","STA MARTA D.E.",2020-05-16,4
"6830","STA MARTA D.E.",2020-06-16,52
"6831","STA MARTA D.E.",2020-07-16,213
"6832","STA MARTA D.E.",2020-08-16,56
"6833","STA MARTA D.E.",2020-09-16,30
"6834","STA MARTA D.E.",2020-10-17,47
"6835","STA MARTA D.E.",2020-11-17,41
"6836","STA MARTA D.E.",2020-03-17,1
"6837","STA MARTA D.E.",2020-04-17,3
"6838","STA MARTA D.E.",2020-05-17,3
"6839","STA MARTA D.E.",2020-06-17,72
"6840","STA MARTA D.E.",2020-07-17,121
"6841","STA MARTA D.E.",2020-08-17,57
"6842","STA MARTA D.E.",2020-09-17,36
"6843","STA MARTA D.E.",2020-10-18,45
"6844","STA MARTA D.E.",2020-11-18,50
"6845","STA MARTA D.E.",2020-03-18,2
"6846","STA MARTA D.E.",2020-04-18,3
"6847","STA MARTA D.E.",2020-05-18,4
"6848","STA MARTA D.E.",2020-06-18,43
"6849","STA MARTA D.E.",2020-07-18,167
"6850","STA MARTA D.E.",2020-08-18,66
"6851","STA MARTA D.E.",2020-09-18,68
"6852","STA MARTA D.E.",2020-10-19,56
"6853","STA MARTA D.E.",2020-11-19,34
"6854","STA MARTA D.E.",2020-03-19,1
"6855","STA MARTA D.E.",2020-04-19,3
"6856","STA MARTA D.E.",2020-05-19,16
"6857","STA MARTA D.E.",2020-06-19,70
"6858","STA MARTA D.E.",2020-07-19,95
"6859","STA MARTA D.E.",2020-08-19,100
"6860","STA MARTA D.E.",2020-09-19,27
"6861","STA MARTA D.E.",2020-10-02,22
"6862","STA MARTA D.E.",2020-11-02,49
"6863","STA MARTA D.E.",2020-04-02,2
"6864","STA MARTA D.E.",2020-05-02,2
"6865","STA MARTA D.E.",2020-06-02,22
"6866","STA MARTA D.E.",2020-07-02,120
"6867","STA MARTA D.E.",2020-08-02,77
"6868","STA MARTA D.E.",2020-09-02,64
"6869","STA MARTA D.E.",2020-10-20,52
"6870","STA MARTA D.E.",2020-11-20,58
"6871","STA MARTA D.E.",2020-03-20,1
"6872","STA MARTA D.E.",2020-04-20,8
"6873","STA MARTA D.E.",2020-05-20,14
"6874","STA MARTA D.E.",2020-06-20,94
"6875","STA MARTA D.E.",2020-07-20,114
"6876","STA MARTA D.E.",2020-08-20,83
"6877","STA MARTA D.E.",2020-09-20,22
"6878","STA MARTA D.E.",2020-10-21,41
"6879","STA MARTA D.E.",2020-11-21,45
"6880","STA MARTA D.E.",2020-03-21,5
"6881","STA MARTA D.E.",2020-04-21,4
"6882","STA MARTA D.E.",2020-05-21,7
"6883","STA MARTA D.E.",2020-06-21,72
